,Type,Air temperature [K],Process temperature [K],Torque [Nm],Tool wear [min]
11715,0.5,0.5170676220131014,0.5870538933855158,0.19280501719192533,0.8695652173913043
12870,0.5,0.8326110933024253,0.6584384833726631,0.6946709205788271,0.16205533596837943
7885,1.0,0.3913043478260789,0.5802469135802468,0.5181236673773987,0.09486166007905138
12544,0.0,0.7557318315458232,0.6993271157612568,0.992721561704561,0.8102766798418972
3147,0.5,0.6304347826086953,0.5555555555555571,0.29850746268656714,0.20553359683794464
13403,0.5,0.6956521739130395,0.5555555555555571,0.8156527284900132,0.16205533596837943
9585,0.0,0.7410443452684277,0.6183708627450315,0.8967567233164904,0.3952569169960474
13124,0.5,0.674764478979597,0.7141604844404199,0.6899285722391535,0.8379446640316205
5097,1.0,0.8695652173913047,0.8518518518518547,0.5756929637526653,0.541501976284585
1408,1.0,0.3478260869565162,0.46913580246913966,0.8912579957356075,0.5138339920948616
1131,0.5,0.21739130434782084,0.3333333333333357,0.5906183368869935,0.12252964426877469
6455,0.5,0.6521739130434767,0.6172839506172849,0.2409381663113006,0.33992094861660077
14199,0.5,0.5586261718201229,0.5571208984740323,0.9615922612403804,0.0
2886,0.5,0.5652173913043441,0.5061728395061778,0.7270788912579957,0.8181818181818181
11252,0.5,0.6744269558431029,0.7352351962683841,0.7188525369140673,0.8221343873517786
12405,0.5,0.7667194257602432,0.6923060983003282,0.5381325791531993,0.8221343873517786
3299,0.0,0.6630434782608603,0.5679012345679055,0.45628997867803833,0.043478260869565216
12322,0.5,0.7508286232783163,0.5517632715283511,0.7059290333074038,0.5217391304347826
3684,0.0,0.7499999999999929,0.6419753086419746,0.603411513859275,0.7312252964426877
11769,0.5,0.6028869280420821,0.7048363002511238,0.8124645419193399,0.7470355731225296
14735,0.5,0.30457329375606434,0.529691633990268,0.6257289648988709,0.8774703557312252
6245,1.0,0.6521739130434767,0.6049382716049436,0.624733475479744,0.683794466403162
14752,0.5,0.30226163863631683,0.3143368662177721,0.7473242647994898,0.8616600790513833
2744,1.0,0.5869565217391255,0.48148148148148806,0.3646055437100213,0.07509881422924901
412,0.5,0.2391304347826022,0.3580246913580325,0.8997867803837951,0.11067193675889328
13100,0.5,0.3803783062735917,0.3561785495494547,0.8675016124685482,0.7470355731225296
13321,0.5,0.6930663821906293,0.552618606932576,0.5837099828686281,0.308300395256917
17241,0.5,0.7407359799770461,0.5164979784274237,0.8924091342723375,0.5612648221343873
1638,0.5,0.3152173913043441,0.2592592592592595,0.3091684434968017,0.308300395256917
755,0.5,0.17391304347825098,0.2962962962963047,0.5373134328358208,0.24505928853754938
18120,1.0,0.5955272518639347,0.6038125110211965,0.7785342528845169,0.4703557312252964
15615,0.5,0.7325488792533648,0.597158528834612,0.5225922489021021,0.3359683794466403
1004,0.0,0.1630434782608674,0.2592592592592595,0.2217484008528784,0.4624505928853755
17532,0.5,0.47420306740722395,0.43506837412925137,0.81615176665667,0.24110671936758893
10183,0.0,0.8700802662610911,0.7356403898276227,0.7324598981833903,0.450592885375494
18334,0.5,0.5247119148029071,0.5518328224478068,0.7211218881170798,0.8537549407114624
17756,0.5,0.49130686166509463,0.6502087895853421,0.6440653275768717,0.8735177865612648
4356,0.5,0.8152173913043441,0.6419753086419746,0.2068230277185501,0.1660079051383399
5347,0.0,0.8043478260869534,0.790123456790127,0.26439232409381663,0.5849802371541502
14394,0.5,0.7496662872910136,0.6046855837923815,0.6217128567490386,0.525691699604743
13293,0.5,0.5853142177552542,0.6436034244194886,0.7030213873251716,0.8181818181818181
11436,0.5,0.2836099759521957,0.37112854146174357,0.84524838838047,0.8142292490118577
2404,0.5,0.38043478260869534,0.3456790123456841,0.5181236673773987,0.13043478260869565
16925,0.5,0.801665197529239,0.6316403773793269,0.6431149359017769,0.691699604743083
5443,1.0,0.7717391304347743,0.7654320987654302,0.6396588486140724,0.7430830039525691
4324,0.5,0.7608695652173907,0.5555555555555571,0.3240938166311299,0.6719367588932806
736,0.5,0.17391304347825098,0.2839506172839492,0.1961620469083155,0.05138339920948616
3435,0.0,0.6956521739130395,0.5925925925925952,0.64818763326226,0.6956521739130435
13406,0.0,0.8400727393684804,0.6825517533567904,0.6030768020059418,0.2569169960474308
5909,1.0,0.6195652173912976,0.6172839506172849,0.5543710021321961,0.40711462450592883
11307,0.5,0.7460921809489918,0.6468613478590228,0.7610909742035861,0.023715415019762844
2977,0.5,0.5108695652173907,0.4320987654321016,0.3049040511727078,0.07114624505928853
2882,0.5,0.5652173913043441,0.49382716049382935,0.2217484008528784,0.7826086956521738
2116,1.0,0.46739130434782794,0.4197530864197603,0.603411513859275,0.5652173913043478
9331,0.0,0.3478260869565162,0.45679012345679126,0.3390191897654584,0.38339920948616596
15517,0.5,0.7438615342547479,0.8368916411331995,0.8384799003118262,0.8379446640316205
5898,1.0,0.5978260869565162,0.6049382716049436,0.1769722814498933,0.31225296442687744
12489,0.5,0.5243212432143167,0.6539495984812902,0.9678246320489425,0.8221343873517786
10484,0.5,0.1996055548945037,0.2659936348162688,0.7809656855452174,0.7984189723320158
15604,0.5,0.7101827815002153,0.5166973757914803,0.5552673719626897,0.91699604743083
498,0.5,0.25,0.46913580246913966,0.34328358208955223,0.1660079051383399
11588,0.5,0.7218091137913589,0.6339704891012516,0.8940941323124054,0.3636363636363636
11299,0.5,0.7841662498808901,0.6437443825807634,0.6026525825583466,0.43478260869565216
9713,0.5,0.44185304584264884,0.47194393121800715,0.88505954316708,0.8221343873517786
1041,1.0,0.17391304347825098,0.23456790123456983,0.25373134328358204,0.03952569169960474
14935,0.5,0.44310557896582026,0.5788525624996197,0.8804988287009399,0.8458498023715414
9050,0.0,0.4239130434782581,0.5432098765432158,0.34115138592750527,0.01976284584980237
15458,0.5,0.7634764123993136,0.6126752470355186,0.6844927935139313,0.02766798418972332
14842,0.5,0.653907201691041,0.7216753684651067,0.3227549665167252,0.8181818181818181
2135,0.5,0.4239130434782581,0.3456790123456841,0.5245202558635395,0.7707509881422925
4585,0.0,0.8804347826086882,0.7654320987654302,0.27931769722814503,0.8300395256916996
10440,0.5,0.5057511095595402,0.4813449237185381,0.4452095206088159,0.8774703557312252
18046,0.5,0.6744366493157514,0.7352808405014457,0.6993504410188076,0.9802371541501975
16617,0.5,0.6956521739130395,0.6469967966645029,0.5425553280888761,0.8181818181818181
4102,0.5,0.6956521739130395,0.5555555555555571,0.6609808102345416,0.03162055335968379
6618,0.5,0.5869565217391255,0.654320987654323,0.6823027718550105,0.4229249011857707
15384,0.5,0.861882906559984,0.7259234738468905,0.9034238368965277,0.23715415019762845
3943,1.0,0.7065217391304301,0.5679012345679055,0.6908315565031982,0.10276679841897232
9852,0.5,0.24202255913440496,0.3281231463359404,0.655418925014503,0.8656126482213438
2018,0.0,0.4347826086956488,0.3950617283950635,0.488272921108742,0.3794466403162055
9709,0.5,0.40709297277138035,0.41338499380646,0.9206626334410877,0.7549407114624506
5314,1.0,0.7826086956521721,0.7654320987654302,0.8379530916844349,0.23715415019762845
6943,0.5,0.5108695652173907,0.5802469135802468,0.6183368869936035,0.5177865612648221
2913,0.5,0.5326086956521721,0.44444444444444997,0.4925373134328358,0.20948616600790512
2624,0.5,0.4782608695652115,0.4320987654321016,0.3198294243070362,0.6996047430830039
7722,0.5,0.5326086956521721,0.7037037037037024,0.44562899786780374,0.12648221343873517
6712,0.5,0.5978260869565162,0.6172839506172849,0.48400852878464806,0.683794466403162
5553,1.0,0.6630434782608603,0.6790123456790127,0.3454157782515991,0.11067193675889328
15728,0.5,0.4895563381100487,0.5557705520226364,0.887403333430224,0.849802371541502
6725,0.5,0.5869565217391255,0.5679012345679055,0.4243070362473347,0.8181818181818181
2017,0.0,0.44565217391303946,0.3950617283950635,0.1961620469083155,0.35968379446640314
6392,0.5,0.6739130434782581,0.6296296296296333,0.44562899786780374,0.46640316205533594
13524,0.5,0.562686118559256,0.7341451133962451,0.2899981437989523,0.8221343873517786
2028,0.5,0.44565217391303946,0.4074074074074119,0.812366737739872,0.533596837944664
12760,0.0,0.9100416992341422,0.762022670735071,0.6913105802099764,0.2569169960474308
14802,0.0,0.5872384957307375,0.46617230550734234,0.5850576430770238,0.9683794466403162
3961,1.0,0.7173913043478208,0.5802469135802468,0.5948827292110874,0.2885375494071146
5196,0.5,0.8260869565217348,0.827160493827158,0.6268656716417911,0.6126482213438734
1042,1.0,0.1630434782608674,0.22222222222222143,0.40724946695095954,0.05138339920948616
14460,0.5,0.8760826303598535,0.7316741396907673,0.6558414750976229,0.11462450592885375
10375,0.0,0.6804124973761319,0.5839379614728628,0.5388081559076716,0.8221343873517786
12869,0.5,0.6506910531041044,0.5925925925925952,0.782322380912283,0.8063241106719367
5692,0.0,0.5869565217391255,0.6296296296296333,0.6801705756929637,0.7628458498023715
14772,0.5,0.8801275575972767,0.763338417206171,0.462339457501596,0.13043478260869565
10808,0.5,0.18216184886754405,0.2626661732696576,0.7914132838978205,0.7984189723320158
3401,0.5,0.6956521739130395,0.6049382716049436,0.39232409381663114,0.308300395256917
1429,0.5,0.29347826086956275,0.3827160493827222,0.15138592750533042,0.7628458498023715
17683,0.5,0.6101493950905663,0.5972582071947841,0.7050289146025286,0.8379446640316205
8956,0.5,0.2717391304347814,0.3209876543209944,0.5266524520255862,0.6719367588932806
144,1.0,0.3260869565217348,0.3209876543209944,0.5948827292110874,0.7154150197628458
4390,1.0,0.8369565217391255,0.6790123456790127,0.38166311300639655,0.5494071146245059
11775,0.5,0.7637508771266468,0.5724377734836281,0.884424823213124,0.35968379446640314
7324,0.0,0.5652173913043441,0.7037037037037024,0.1577825159914712,0.23320158102766797
3499,1.0,0.7608695652173907,0.7407407407407405,0.22814498933901917,0.5138339920948616
14025,0.0,0.7332012157819889,0.5970806858744311,0.8507431161737604,0.4110671936758893
11727,0.5,0.7708699050141448,0.5725433256591472,0.7848359142128416,0.26482213438735175
9576,0.5,0.7882213350756047,0.5773288356682755,0.4800852973384707,0.035573122529644265
1558,0.5,0.2717391304347814,0.2592592592592595,0.7761194029850746,0.38735177865612647
11946,0.5,0.35378036082631326,0.28812508980135476,0.87922084169251,0.7312252964426877
17918,0.5,0.7717391304347743,0.6270436949547005,0.5517921946510248,0.5770750988142292
17038,0.0,0.768076489611417,0.6823894224480611,0.26005828016686183,0.9090909090909091
7922,1.0,0.38043478260869534,0.49382716049382935,0.6098081023454158,0.525691699604743
6305,0.5,0.6739130434782581,0.5925925925925952,0.5202558635394455,0.4624505928853755
10061,0.5,0.6296660983785856,0.5925925925925952,0.7896544665213727,0.8063241106719367
4204,0.5,0.7717391304347743,0.5555555555555571,0.5415778251599147,0.20948616600790512
9439,1.0,0.35869565217391397,0.4197530864197603,0.4925373134328358,0.8142292490118577
17902,0.5,0.8111776075137129,0.6643724684645775,0.5989960560167296,0.4268774703557312
2280,0.5,0.4130434782608674,0.3333333333333357,0.3795309168443496,0.5138339920948616
17978,0.5,0.4529764733128161,0.39126805296974254,0.9119247596813409,0.07905138339920947
14654,0.5,0.2514699936294633,0.31841438739973427,0.34819083354247904,0.8616600790513833
16803,0.5,0.8807805391033625,0.7560042898477235,0.3914615870747423,0.8221343873517786
7638,0.5,0.5869565217391255,0.7407407407407405,0.5543710021321961,0.05928853754940711
9380,0.5,0.3260869565217348,0.4320987654321016,0.6823027718550105,0.10276679841897232
16204,0.0,0.5835806077257786,0.4683964519209596,0.5904965871746317,0.9723320158102766
672,1.0,0.2608695652173836,0.3950617283950635,0.601279317697228,0.3320158102766798
7412,0.5,0.5108695652173907,0.7037037037037024,0.46481876332622596,0.3794466403162055
13774,0.5,0.8609919193457571,0.6918127218031103,0.7090255960720153,0.16996047430830039
4184,0.5,0.7065217391304301,0.49382716049382935,0.5373134328358208,0.9209486166007904
14225,0.5,0.4524446952351582,0.49576024868972723,0.09675009028844972,0.8893280632411067
3796,0.5,0.7608695652173907,0.7037037037037024,0.462686567164179,0.3043478260869565
3543,0.5,0.7499999999999929,0.7037037037037024,0.14498933901918964,0.13043478260869565
183,0.5,0.3152173913043441,0.3333333333333357,0.6353944562899787,0.2845849802371541
4328,1.0,0.7826086956521721,0.5802469135802468,0.26865671641791045,0.7154150197628458
8658,0.0,0.19565217391303946,0.2716049382716008,0.7228144989339018,0.6877470355731224
13002,0.5,0.6905999429976717,0.5498172192072346,0.7315243845406625,0.27667984189723316
7754,0.5,0.46739130434782794,0.6296296296296333,0.23027718550106602,0.450592885375494
10,0.0,0.3369565217391255,0.3950617283950635,0.08102345415778245,0.09486166007905138
15924,1.0,0.5700069703530488,0.5054828082451621,0.12254954505832971,0.8774703557312252
12048,0.5,0.3533700609614172,0.4239509926621423,0.848441387296315,0.8142292490118577
13418,0.5,0.72328259503373,0.5847078085852147,0.7200469592346164,0.5019762845849802
713,0.5,0.1521739130434696,0.2962962962963047,0.4434968017057569,0.7707509881422925
14036,0.5,0.5713525513674682,0.7285091236061518,0.7932488645453586,0.7667984189723319
11842,0.5,0.8043478260869534,0.6058485979745782,0.5279349433354462,0.03952569169960474
8364,0.5,0.25,0.3703703703703738,0.4733475479744136,0.1067193675889328
9984,0.5,0.8417132771227429,0.689103256383433,0.5703103617684798,0.9209486166007904
14261,0.5,0.7996740876730968,0.6866529712838485,0.7941008097659883,0.5849802371541502
7310,0.0,0.5652173913043441,0.7283950617283992,0.34328358208955223,0.03952569169960474
10905,0.5,0.577470132763878,0.754004424803469,0.6420166047129865,0.8735177865612648
13267,0.5,0.47879050043334814,0.45096895720255503,0.9522765300345344,0.8379446640316205
13142,0.0,0.7026753693067249,0.6551064768186521,0.2733280892685135,0.9090909090909091
11321,0.5,0.31720349491219935,0.3135091421066818,0.9204523493171504,0.07509881422924901
8471,1.0,0.2608695652173836,0.3950617283950635,0.4051172707889126,0.4268774703557312
2735,0.5,0.5869565217391255,0.46913580246913966,0.5010660980810234,0.9486166007905138
3422,0.5,0.7065217391304301,0.6172839506172849,0.1961620469083155,0.525691699604743
6164,0.5,0.5869565217391255,0.518518518518519,0.13859275053304898,0.5889328063241106
14037,0.5,0.5108859988967396,0.5308704193353861,0.5479733390913288,0.8102766798418972
15106,0.5,0.2522629812000332,0.40368655527448993,0.91459517786848,0.8023715415019762
10844,0.5,0.8800684647144976,0.8747114238800862,0.33531566755897646,0.8102766798418972
18256,0.5,0.7748206830231652,0.6172648393418783,0.776746991324706,0.4426877470355731
8968,0.5,0.30434782608695343,0.3580246913580325,0.5287846481876332,0.8102766798418972
1477,0.5,0.3369565217391255,0.3950617283950635,0.26226012793176967,0.43083003952569165
6608,1.0,0.5978260869565162,0.6790123456790127,0.6865671641791045,0.3043478260869565
11167,0.5,0.3359749413110791,0.3207089339525311,0.6819931831884327,0.8616600790513833
12320,0.5,0.735952405245051,0.6367048725847368,0.5848451571800741,0.07905138339920947
2617,0.5,0.46739130434782794,0.4074074074074119,0.6780383795309168,0.6403162055335968
3163,0.5,0.6521739130434767,0.5802469135802468,0.5671641791044776,0.3557312252964427
18397,0.5,0.8481859003980716,0.6881856010815923,0.6620116174449653,0.035573122529644265
10964,0.0,0.8074456009716471,0.6626278161134991,0.725674194946579,0.26482213438735175
4532,0.5,0.9021739130434767,0.7407407407407405,0.39232409381663114,0.25296442687747034
7508,0.5,0.5978260869565162,0.827160493827158,0.0788912579957356,0.5019762845849802
14220,0.5,0.21877395298826485,0.29943712777581766,0.34005839535383453,0.8577075098814229
8693,0.5,0.21739130434782084,0.3209876543209944,0.5501066098081022,0.25296442687747034
14941,0.5,0.27277524366288475,0.3386553897556652,0.6641072463819537,0.8656126482213438
1027,0.5,0.1630434782608674,0.23456790123456983,0.3496801705756929,0.7075098814229248
8209,0.5,0.22826086956521152,0.3209876543209944,0.2857142857142857,0.1541501976284585
12362,0.5,0.29347826086956275,0.3209876543209944,0.7785036239647591,0.8537549407114624
15220,0.5,0.20711413098199216,0.35497795458856984,0.5211750686805557,0.8142292490118577
7613,0.5,0.5978260869565162,0.7530864197530889,0.8742004264392325,0.7035573122529644
12116,0.5,0.4293918802271861,0.5680680239054041,0.7366305652355944,0.849802371541502
1620,1.0,0.28260869565216495,0.23456790123456983,0.509594882729211,0.14624505928853754
15941,0.5,0.44259583914432454,0.5657580718827973,0.8985447506496118,0.3636363636363636
5283,0.5,0.7826086956521721,0.7654320987654302,0.42643923240938164,0.7391304347826086
6916,0.5,0.5108695652173907,0.5432098765432158,0.4434968017057569,0.23715415019762845
14713,0.0,0.8057866518329817,0.8218047652384897,0.7277998724026145,0.9841897233201581
8271,1.0,0.20652173913043015,0.3456790123456841,0.3155650319829424,0.7905138339920948
11174,0.5,0.8762160711220801,0.7366823612270252,0.5122129950745251,0.13043478260869565
4789,1.0,0.9347826086956488,0.9135802469135825,0.4477611940298507,0.47826086956521735
5311,0.5,0.7826086956521721,0.7654320987654302,0.486140724946695,0.20553359683794464
2185,1.0,0.45652173913043015,0.3827160493827222,0.017057569296375197,0.4624505928853755
